Question	Answer	Source	Metadata
I'm going to drown	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to end it all today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to drown this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to drown this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to drown today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to end it all	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to end it all soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to end it all this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to jump off a bridge today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to die today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to take pills today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to jump off a bridge this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to shoot myself this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to shoot myself this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to shoot myself today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to slit my wrists	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to take pills	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to take pills soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to shoot myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to take pills this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to overdose today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to commit suicide soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to commit suicide this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to commit suicide this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to commit suicide today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to cut myself soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to cut myself this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to cut myself soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to take pills this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself with a gun this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm planning to cut myself today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself tomorrow	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to shoot myself soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself with a gun soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to jump off a bridge this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself with a gun this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself with a gun today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to off myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to overdose	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to overdose soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to overdose this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to overdose this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I'm going to kill myself with a gun	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_PGkrishi_Professional	editorial:PGkrishi
I like to write poetry	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I ride a bicycle	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I read the Sunday paper	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I read the newspaper	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I play the trumpet	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I need to work out	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I need to water the garden	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I need to get off the computer	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I need to do the dishes	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I need some coffee	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I make a lot of money	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I’m watching TV	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I lost my keys	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I shop at Target	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I like to read fiction	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I like to play soccer	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I like to play football	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I like listening to jazz	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I left food for the cat	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I just left a message	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I just did laundry	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I haven't made the bed today	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I have dogs	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I have Comcast	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I have cats	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I lost my remote	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I want to go out	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I am at home	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I’m watching a movie	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I’m running late	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I’m running errands	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I’m reading a book	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I wish I had a pony	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I went to Boston	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I watch football	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I watch basketball	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I watch baseball	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I was born in Seattle	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I ride in a vanpool	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I want to go shopping	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I ride the bus to work	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
I voted	Ok.	qna_PGkrishi_Professional	editorial:PGkrishi
